IRN,Local Education Agency Name,Operating Expenditures,CRI%,NCR%,Instruction,Pupil Support,Instr Staff Sup ,CRI - Classroom Instr,Gen Admin,School Admin,Oper & Maint,Pupil Transp,Other Support,NCR -Nonclassroom,Other Elem-Sec,Other Non Elem-Sec,Non-Operating,Operating EPEP,County Name,County Mortality Rate
048934,Danbury Local,9052613.249993896,0.6652606384129182,0.3347393615870819,8376.424805029446,1179.0563239599442,291.65797582505905,9847.139104814449,547.0791631458386,855.8510259874072,1632.8714520129756,695.7782663471698,711.5142056688218,4954.787442811033,600.9926073357545,0.0,923.0968617743364,14801.92654762548,Ottawa,9.96
047837,Danville Local,6283868.929993756,0.6532699529116498,0.34673004708835026,4695.391887414212,456.05410993147376,347.549443432019,5498.995440777704,338.76472823533305,543.1036049521178,1026.9380007847853,361.9485002524429,289.8626214180619,2918.65091853894,220.39966302664632,0.0,326.007561957359,8417.646359316645,Knox,12.62
047928,Dawson-Bryant Local,11350546.739997068,0.6756431399886668,0.3243568600113332,5422.49551921383,428.9402908548783,141.551389875974,5992.987199944683,270.0854271393313,388.9206785020874,818.1228693332913,574.5059539376069,437.19915045595525,2877.0609737779264,453.74325189618133,0.0,565.6722569402102,8870.04817372261,Lawrence,18.64
043844,Dayton City,193151369.34024984,0.6293936508731452,0.3706063491268548,5804.912552356799,695.088900556331,561.8707495840976,7061.872202497228,234.05848027966584,570.3080200705377,1183.5729412703092,855.8882568683839,809.2450929641165,4158.247658420393,83.90693118725325,130.77904026212846,815.1367213200153,11220.119860917619,Montgomery,35.3
043851,Deer Park Community City,13092299.050005414,0.6705473772382482,0.3294526227617519,5436.257873602079,502.1735601066084,607.601814174252,6546.03324788294,489.51716245497965,567.1642637911491,1049.0187331957986,240.9876022184263,545.2929837136634,3216.190079041071,348.70528844680075,26.51113080346336,721.2692427601177,9762.22332692401,Hamilton,24.93
043869,Defiance City,20739355.72998952,0.6746708462002483,0.3253291537997516,4103.16004428726,371.7048194466663,303.9147990751876,4778.779662809114,268.6614289140236,385.9645749339022,771.6638624448366,301.4112796902186,232.16017372664646,2304.3478944630565,231.68119393710884,61.91103653991353,506.7782164099599,7083.127557272171,Defiance,11.07
043877,Delaware City,48566387.230002,0.6888965024627507,0.3111034975372493,5045.781551770516,472.08095338554267,182.71122603541244,5700.573731191471,220.76492650726445,452.2452613746605,756.5658500641063,498.7268850345479,330.10613229407267,2574.361198529277,188.2045609845719,72.39951473442791,1105.2531199977589,8274.934929720748,Delaware,7.31
043885,Delphos City,8517542.219987582,0.6815397728660849,0.31846022713391503,4051.2397070198335,430.7567372115361,83.99596044036521,4565.992404671735,268.11862030984526,501.1051240281288,483.7656214086976,306.111158152176,256.35864752922276,2133.5320933195244,212.33921035462924,412.3619044532283,1088.8317641061738,6699.5244979912595,Allen,11.16
043893,Dover City,23211865.61998661,0.7287071287984013,0.27129287120159873,5165.058358260442,255.75835023727163,185.7590027344878,5606.575711232202,285.175181651364,419.641234341625,645.2536148370596,250.5708367980811,220.0765329387155,2087.291261741073,325.7723550198281,34.28507337950162,406.2363535932583,7693.866972973275,Tuscarawas,9.13
047027,Dublin City,180066386.27000803,0.7499337543069882,0.2500662456930119,7254.717157113653,683.9019993771416,514.3670109704893,8452.986167461284,299.6297686802953,507.55292172351517,840.4880084692801,540.0617861150441,341.92552890529817,2818.657652962117,209.8878530701594,33.02603146174183,767.2554419605451,11271.643820423402,Franklin,15.84
043901,East Cleveland City School District,46017942.50995501,0.6117024168098617,0.3882975831901383,7366.429093949062,1044.7797706507856,966.1071920169906,9377.316056616839,698.525479864558,957.1481537193242,1697.1707044843297,460.8382829088987,1660.3951202710493,5952.549902588015,147.0649099206287,3.266320211893162,306.454077401513,15329.865959204855,Cuyahoga,18.81
046409,East Clinton Local,12143825.879998969,0.6659404984815654,0.3340595015184345,4534.798034025954,300.9348068001614,286.38338318727097,5122.116224013385,252.3153409675547,431.68064526597175,812.412100897843,489.49517585576706,223.8702499728072,2569.43615295198,170.78258304093717,0.0,258.9746968664186,7691.5523769653655,Clinton,23.59
069682,East Guernsey Local,10034453.660004217,0.6101331788907308,0.3898668211092691,4582.594211012995,889.1269859364631,280.7924575683344,5752.513654517792,366.2427354225323,501.0025353609231,1089.6119187899837,912.5618747588121,468.79918660776036,3675.7781570770226,196.36148663760744,1.080521338558991,467.2461632728931,9428.291811594814,Guernsey,17.58
047688,East Holmes Local,17713823.74997037,0.6402921401992075,0.3597078598007925,5004.385577055628,354.84306872746436,186.8758515116446,5546.104497294737,272.842386652109,830.9174031578592,777.5870817088414,599.5369713135183,311.01423458361296,3115.729920302884,189.24596794768195,0.0,478.1714443795601,8661.834417597622,Holmes,6.71
047845,East Knox Local,9975519.030000001,0.6183844340779129,0.3816155659220871,4362.508178253642,709.0685293018843,251.3981939604504,5322.974901515976,442.92024544602816,521.4469488598658,835.0934831332992,597.5376343664404,533.3049783041064,3284.898466857511,178.20096680271536,0.0,871.9147032878775,8607.873368373488,Knox,12.62
043919,East Liverpool City,25320981.77003491,0.7030205610388818,0.2969794389611182,5677.592794727893,641.5517060233558,468.85409136703817,6787.998592118287,264.9378933079942,385.4066251023213,1090.3605276809615,463.75362344586307,245.92017510521137,2867.4780301975497,129.3687836948944,50.70248822359697,500.5119399699309,9655.476622315837,Columbiana,14.84
048835,East Muskingum Local,19978553.160003453,0.6603381923779496,0.33966180762205045,5119.29589219403,195.51585769176708,238.7266206065261,5553.538370492322,240.16526747228,626.5121983839133,813.5530029860383,538.6800025933532,276.2222567120117,2856.604242179265,143.96940422233305,0.0,330.28701046820066,8410.142612671587,Muskingum,10.1
043927,East Palestine City,9561956.4100006,0.6446824787396812,0.35531752126031874,3991.347713068495,453.7856938648746,252.5962265329408,4697.729633466311,207.17908568871508,428.5208708396196,826.1266504800394,498.4032165509337,270.7497009052096,2589.159321000256,206.3757867279637,0.0,604.5284208420959,7286.888954466568,Columbiana,14.84
046037,Eastern Local,12165996.300019985,0.6260839254079738,0.37391607459202625,5003.460160710125,265.1968710395584,38.70949138469549,5307.366523134378,254.50058587386025,516.5665576395129,853.2637516860834,690.4797535338655,428.74455958265764,3169.718269732569,103.59407689801414,0.0,354.36042426111226,8477.084792866948,Brown,27.59
048512,Eastern Local,7769394.610000003,0.6404084024250638,0.35959159757493625,4734.2424479047195,628.4431374336135,279.87834343542505,5642.563928773758,288.19594404381434,496.52158169006776,946.1935075363666,644.9451557926543,387.3975993516885,3168.319731413715,228.32768653718048,0.0,331.2293621330893,8810.883660187472,Meigs,17.72
049122,Eastern Local,8117469.897994611,0.6474619771978967,0.3525380228021033,5425.650257127394,459.86150058021076,110.47481937291522,5995.98657708052,386.31603851052336,373.9114525328954,807.796836163687,757.6432066713093,438.1151713320431,3264.7681672059502,122.90515416602446,0.0,324.5408653905749,9260.75474428647,Pike,27.26
050674,Eastwood Local,16496142.389999019,0.6549746919346073,0.3450253080653928,6219.299869443685,366.4321562791189,291.3965876771648,6877.128613399968,379.0383335501359,556.2743990799547,982.7471076104097,766.1940684094275,556.3468012587858,3622.7100797362573,413.51230479295236,0.0,638.5847094699103,10499.838693136226,Wood,8.78
043935,Eaton Community City,19517781.300018568,0.6348766650030657,0.3651233349969343,4820.0861327198445,484.2724101479958,65.4175642098824,5369.776107077722,207.04262678524822,642.1799053271807,921.2983430680151,572.9450647066741,425.2526204599385,3088.2069990611562,256.16480563110537,0.0,5299.6633692742835,8457.98310613888,Preble,19.71
050617,Edgerton Local,5650064.109999999,0.6094745303695325,0.3905254696304676,4707.525051473193,257.01046798255555,377.6439317431707,5342.179451198919,311.85605702550276,502.5489886839221,1152.5157469047683,405.6084418535455,646.627913681355,3423.042366946436,366.57961694899365,84.19421281183935,824.6494104553249,8765.221818145354,Williams,7.08
046094,Edgewood City,30313075.750017114,0.696258054908906,0.30374194509109403,4626.063029203843,525.9098677085174,308.52978842901996,5460.502685341381,150.0860633385607,404.32762194611706,799.7709055329764,372.3491808615117,287.71211080762515,2382.1393449268344,173.10924275913547,0.0,1400.5763505163793,7842.6420302682145,Butler,27.67
047795,Edison Local,15524539.010025717,0.6488696201230074,0.3511303798769926,5127.351419309646,291.07480217309507,494.26755215966256,5912.693773642404,419.56359576497283,465.47435726364455,613.8263565823344,867.1934352488664,428.61723413115976,3199.6048920302524,161.5220126654761,0.0,377.0434848174247,9112.298665672657,Jefferson,25.32
046789,Edison Local (formerly Berlin-Milan),14173744.399999999,0.7067682665421849,0.2932317334578151,5355.034750602914,393.44639998852574,248.49150720674882,5996.972657798188,253.40759805402726,473.535785983221,651.459307558287,455.2660713298221,303.02766238743015,2488.0894788169207,298.70424352430933,0.0,684.4760555553161,8485.062136615108,Erie,17.94
050625,Edon-Northwest Local,5464682.98,0.633700910496367,0.36629908950363305,4775.372873457025,291.5516856251467,290.58531556068704,5357.509874642858,271.862947578372,475.14518107785557,1008.4388619989414,479.2375875028547,535.6580572692424,3096.8094831223266,344.96804465980546,0.0,748.5684703825212,8454.319357765185,Williams,7.08
048413,Elgin Local,11079602.45,0.6413876997906185,0.3586123002093816,4862.341197098727,512.9462411807227,124.67999652428752,5499.967434803737,272.03378122827536,551.0214024653415,666.9464976856696,611.1711487766529,587.1441866510116,3075.1384435896375,237.034066637762,0.0,6540.09210847818,8575.105878393375,Marion,21.7
045773,Elida Local,19164553.040000338,0.6611454753760215,0.3388545246239786,4214.675866776599,385.3311160316613,232.1599714873248,4832.166954295585,188.94747594300415,400.0057384473698,799.7873382839757,368.61994881133796,309.0951224979581,2476.6132374577155,224.8012139533692,56.43834397875788,902.4463878207187,7308.780191753301,Allen,11.16
050682,Elmwood Local,12413289.120000001,0.6798681291006617,0.32013187089933826,5596.0668799853465,422.30612094328467,462.57289822288953,6480.945899151521,286.78864115474454,384.07245504246663,1018.3169426125135,633.3565808967899,344.0069623091656,3051.705539774729,380.5280392986199,0.0,634.1166871267371,9532.65143892625,Wood,8.78
043943,Elyria City Schools,65225440.75999923,0.6766305183339733,0.3233694816660268,5392.280597979605,543.3329292448957,274.07925332147084,6209.692780545972,214.53427985075953,511.8468553996149,796.7501165245042,485.46629200801544,473.4822899892934,2967.6833683095756,124.38271400018017,180.13585343015396,734.8582565457237,9177.376148855548,Lorain,17.43
043950,Euclid City,71219986.75999467,0.6530444750956208,0.34695552490437925,5699.726503255011,865.4771188471342,435.95476728103245,7001.158389383178,386.17113342546077,578.5594853110658,1085.4892320408424,669.1633266537314,671.4897163290777,3719.6403561510324,105.79614626931924,111.24201499360376,1027.735876545559,10720.79874553421,Cuyahoga,18.81
047050,Evergreen Local,12978166.689996868,0.6521166480719661,0.34788335192803393,5524.009217051026,482.0648407415665,267.02941280257573,6273.103470595169,261.37945457623863,546.3572986106601,786.8214188229404,868.9294081942234,516.3638748548549,3346.4998459925773,290.44003784299724,82.40776609847147,920.4230511388066,9619.603316587745,Fulton,8.81
050328,Fairbanks Local,9874772.82999974,0.6321076947751825,0.3678923052248176,5197.384989298529,533.8743943770038,249.4726319319063,5980.73201560744,386.53031942848423,583.9769574766294,1164.1579985306735,676.6334924034162,371.28990216754823,3480.839272074112,263.40001158839004,143.3319602417162,793.6453907093911,9461.571287681552,Union,9.4
043968,Fairborn City,37584235.99004951,0.6842889776138905,0.31571102238610943,4771.529030625449,550.1177606067239,164.00029362604735,5485.64708485822,153.00892123447042,502.7951123590626,724.5676357343295,511.58282625666084,300.70735794079246,2530.9179400331964,121.95542950612165,7.34021937840601,268.73891833783154,8016.565024891417,Greene,18.27
046102,Fairfield City,74606672.75000016,0.6805661449364132,0.3194338550635868,4302.038590890118,365.09471894326254,261.405924619585,4928.539234452966,194.29433008251843,484.44546386976197,573.2299237566015,587.8026318001203,149.9639927704538,2313.283285110434,128.64296115680952,73.28232667144805,601.8722888285095,7241.8225195634,Butler,27.67
047621,Fairfield Local,7714570.109999999,0.646242454072402,0.35375754592759806,4366.433062459994,365.11566967229527,178.86530001370124,4910.414032145991,270.1638202507524,376.6768366062099,698.8521730358052,449.5769256084463,551.153301590861,2687.9942760705585,137.4018684165299,0.0,371.17616888547866,7598.408308216549,Highland,21.95
046870,Fairfield Union Local,18366796.019971997,0.6582980508320546,0.34170194916794544,4948.619724181788,434.04591171813604,270.0813369802937,5652.746972880218,199.0735101557836,488.35948394394865,766.9452208420175,745.8753377009556,338.53162249742735,2934.164329280618,242.68755612556993,0.0,1237.928379947046,8586.911302160835,Fairfield,11.12
047936,Fairland Local,14482551.540000428,0.6622176971724311,0.3377823028275689,4782.382694629895,337.61650957331966,226.05727780657506,5346.056482009791,161.38188057810115,546.9955170652406,1046.775608814105,415.12030483279636,229.09545894270434,2726.902765133013,165.194973855645,0.0,774.3788792719828,8072.959247142804,Lawrence,18.64
049775,Fairlawn Local,5568609.42,0.5829951492629555,0.4170048507370445,4009.6387027486894,421.8587675728684,357.53564001221787,4789.033110333776,356.6710251797053,680.7555622878491,1026.4394205783935,595.7961651270779,372.4630354222948,3425.5002633799722,233.140737267571,0.0,769.0977878456486,8214.533373713748,Shelby,14.47
049841,Fairless Local,14422055.310002733,0.6487220384955122,0.35127796150448776,4842.369525788477,619.1031469157083,94.54178242384206,5556.014455128027,203.56619144858948,651.9719377346764,816.5625300650431,632.2190252325671,301.8084678632216,3008.5388133462375,229.2825328441153,0.0,544.8802052057723,8564.553268474267,Stark,14.48
045369,Fairport Harbor Exempted Village,5289915.859999999,0.7252478756817127,0.2747521243182874,5079.874610984448,773.8930868957094,289.22617598998886,6142.993873870147,400.4151747620668,460.3662438200272,1128.2924128109037,36.01251274449933,270.0101109702854,2327.205184756402,311.5211192740946,0.0,311.5211192740946,8470.199058626547,Lake,15.73
043976,Fairview Park City,18334585.23,0.6956221414341752,0.3043778585658248,5722.565502021246,563.6955037035777,245.3818617776243,6531.642867502448,240.35984909928948,660.9607317698632,869.5505833568759,311.9363816006445,586.0026584264924,2857.999121230194,188.31671293911828,220.43314921924477,1640.8641463309984,9389.641988732643,Cuyahoga,18.81
047068,Fayette Local,7404357.6446,0.8109529331527017,0.18904706684729825,6186.285472589047,599.0399628776679,7062.530092667234,13847.855528133949,195.75964781629273,642.3538327015368,941.6937795929732,366.2532843808567,804.3701425315239,3228.173131505179,372.837352916863,0.0,1278.8647123735486,17076.02865963913,Fulton,8.81
046045,Fayetteville-Perry Local,7966710.719999991,0.661174172770706,0.33882582722929405,4707.1572526913815,453.59641957573854,336.8695716600553,5497.623243927175,280.1951635032098,441.9960367851685,892.1142598633099,467.24407179255246,336.359489472555,2817.316253616903,155.3135655259506,0.0,556.8235821113919,8314.93949754408,Brown,27.59
045914,Federal Hocking Local,10959107.975798603,0.6449181361843779,0.3550818638156221,5927.8361751525845,315.8248746699084,1.11373862103816,6244.774788443531,251.3278506390166,490.44695207569686,842.3373571312171,995.5685383967153,420.38005096615586,3438.2755679790566,91.33526117430685,0.0,131.9590079229457,9683.050356422587,Athens,16.71
046334,Felicity-Franklin Local,8824095.459999992,0.6568811881371007,0.34311881186289916,5085.049581566284,201.79159189686433,256.82833599148455,5543.669509454633,223.78941287148834,515.6471159344976,847.7339504698383,551.4641849553581,305.99355830598705,2895.7098023145863,126.73663474864162,0.0,207.68906085329783,8439.37931176922,Clermont,23.37
049197,Field Local,15420046.722297102,0.667690573538434,0.3323094264615661,4106.5867985170435,366.83798550596396,139.84093955027342,4613.26572357328,328.0895584908502,597.1134557517884,434.6812249325289,369.5106974810656,265.6281229868516,2296.0211623044474,139.48449401482398,0.0,1179.1245331392342,6909.286885877728,Portage,13.67
043984,Findlay City,56274946.250079535,0.7110710958702028,0.28892890412979727,5436.621957793321,360.13356293741344,286.12208729053134,6082.877608021266,136.33816172962875,504.4512850475718,991.0833260511708,330.0226915888718,266.46466305904045,2471.65040380446,136.80427488218967,47.0966535031176,1477.684251502169,8554.528011825725,Hancock,10.04
047332,Finneytown Local,15916235.21000373,0.7197779474130145,0.28022205258698546,5899.307039450208,852.8154819429755,292.3306726805512,7044.453194073735,302.59656364114693,428.687973647542,841.1863392636824,536.3178226467425,632.5177399101917,2742.5279428067615,202.85175285917353,786.4834204537365,3046.0900003719,9786.981136880497,Hamilton,24.93
048157,Firelands Local,16235200.640000422,0.6717611375327667,0.3282388624672333,5084.80155386334,597.6460643397172,234.4351431344569,5916.882761337514,222.56001202402797,554.8143490968304,625.7832773114923,587.6725676787108,585.7691808706908,2891.133110299456,253.17472349801108,0.0,349.0299033654361,8808.01587163697,Lorain,17.43
047340,Forest Hills Local,71242478.48983318,0.7209021130165797,0.27909788698342025,5409.75311864542,607.8282698494304,394.60339703023726,6412.184785525087,87.22414295691257,680.8506720163409,715.8590698825053,479.84183454047434,297.063985804248,2482.4829783043356,232.0508109792417,108.83736251653905,548.8476723354354,8894.667763829424,Hamilton,24.93
050484,Fort Frye Local,9375229.3033928,0.6153734786952324,0.38462652130476765,5403.420717225513,361.4324753819322,324.33488025659284,6089.188072864038,249.92153852426648,898.6881790347966,962.4642688807621,670.2422679441358,565.5229605449379,3805.9216185299697,146.86995887636405,101.61780012899405,784.1026561184132,9895.109691394007,Washington,14.82
049783,Fort Loramie Local,7146032.55,0.6831103393168843,0.31688966068311575,4984.16482710376,489.0575072605863,287.1806492873518,5760.402983651698,298.20087317407626,383.2905814889453,829.3438270138128,297.5194232214477,509.1885310395275,2672.2068776075334,444.760215834501,0.0,1012.5417013942761,8432.609861259232,Shelby,14.47
048595,Fort Recovery Local,9832752.799998807,0.7420646505015047,0.2579353494984952,6471.7332128208145,271.18602814533295,203.79374504238558,6946.712986008533,233.94744333421482,485.60868813987975,813.4062410257211,262.989378240554,280.54831828422954,2414.6182420910413,281.4612257345217,0.0,2008.34244715023,9361.331228099574,Mercer,9.4
043992,Fostoria City,18667459.110001594,0.6590299197928562,0.34097008020714387,5216.71462090032,513.9812165737102,542.0613791342607,6272.757216608292,324.15321990523097,591.5776084762214,1007.6292882033155,443.5298165504827,382.1325731935001,3245.4103630668797,158.99372646449893,115.16893275654566,588.4294909166977,9518.16757967517,Seneca,12.74
044008,Franklin City,27698841.959980614,0.7133593800970733,0.2866406199029267,5252.783874353093,550.5635485607233,115.52751984154311,5918.874942755359,218.6937896446591,494.3204851472101,633.3208158452107,363.4447954009383,362.1559220565271,2378.3103300449006,197.8415371502984,93.97005200075341,380.19202208956204,8297.18527280026,Warren,13.71
048843,Franklin Local,21080865.69,0.6827246068375289,0.3172753931624712,5931.383636901594,351.6474021514159,412.0635262051824,6695.094565258193,258.14317085819374,482.0885991060374,894.6640113680041,700.2128585579114,251.9915322570621,3111.340559836773,178.0011426697087,0.0,749.8231907609565,9806.435125094968,Muskingum,10.1
046649,Franklin Monroe Local,5702041.220000001,0.6447035838860526,0.35529641611394736,4422.906120944619,293.57598752337384,294.8341718070973,5011.31628027509,344.27196967919264,637.0458742641323,748.8769129851056,465.8504331605105,287.68064111933023,2761.738508824406,324.80360724421985,0.0,1354.257687572237,7773.054789099497,Darke,15
047852,Fredericktown Local,9953234.34,0.7032457833199173,0.29675421668008267,4439.049831623846,587.3801024823762,295.1992781537518,5321.629212259974,355.03923818086474,392.0515115490425,500.41355454596334,379.1932931431408,340.27127385264265,2245.610205994857,193.47937085713613,0.0,544.0681080675397,7567.239418254831,Knox,12.62
044016,Fremont City,38504536.5945054,0.6667881517531383,0.33321184824686173,4718.794141299966,525.6387485410404,307.3417378038744,5551.774627644882,226.0482311688895,666.2627538951964,855.3696842662404,320.8967789800512,352.75711894396954,2774.3700602113713,171.95435772910432,84.04769135223006,639.6446582516292,8326.144687856253,Sandusky,14.34
050492,Frontier Local,7264860.610006736,0.5467221111624614,0.4532778888375386,4567.53999489946,285.051459658469,181.327364497037,5033.918819054966,522.4280878281178,686.0890820629799,1350.773039456867,861.9676963167594,377.77408984413404,4173.535418257031,132.9386596202432,0.0,306.5056578936116,9207.454237311997,Washington,14.82
046961,Gahanna-Jefferson City,78789467.56986862,0.7159358179422829,0.28406418205771716,5854.569256686594,475.02272644817936,377.39360731115437,6706.985590445927,424.89155469818064,514.3252086161831,749.4079218144981,351.4372736112927,337.1984089139083,2661.1524777441873,128.1398088695395,199.05574493919556,1000.397078792425,9368.138068190116,Franklin,15.84
044024,Galion City,16238265.280002968,0.6661893566500844,0.3338106433499157,4694.388378574208,452.5932955894613,185.03601524920262,5332.017689412873,255.40344521138667,442.50787388326694,819.5033860636776,410.01500976933147,265.22187071915494,2671.7392547460427,229.4153634092738,36.36840741183219,4268.746197485979,8003.756944158916,Crawford,19.25
065680,Gallia County Local,23920966.78999769,0.5946344884332087,0.40536551156679135,5646.76079144667,210.6763505182269,158.66157909101918,6016.098721055916,203.95766118636945,928.5677056766234,967.9776572715625,936.3335868445315,584.9366366636092,4101.206679287784,48.328232709594374,0.0,1241.6211698014083,10117.305400343701,Gallia,21
044032,Gallipolis City,20677941.769998726,0.6602588803015512,0.33974111969844883,5000.558238088706,465.26913824734754,300.4637328028666,5766.291109138921,262.1288800425758,504.6142453671016,998.8277789888526,603.4096055386354,257.14835227850824,2967.0879958953956,198.9140476702086,25.556474181482873,709.0907506600713,8733.379105034317,Gallia,21
050278,Garaway Local,11087186.429983608,0.6658847848017139,0.3341152151982862,5305.415364262905,253.96230681220823,291.0955454431371,5850.47321651825,260.1319868365229,613.6778313200276,790.2649364895844,600.340177486468,345.099256473783,2935.5410460848443,227.54191368465774,0.0,367.0710865166007,8786.014262603094,Tuscarawas,9.13
044040,Garfield Heights City Schools,36431676.96002895,0.667970866307403,0.33202913369259696,4968.0123085170935,565.1488333225847,346.0402823027816,5879.20142414246,307.86228973797967,790.6902920339563,792.3517554579618,204.48346631020107,494.31127164672955,2922.3821788119044,103.0443979734798,291.2821596110715,1670.1111493288734,8801.583602954364,Cuyahoga,18.81
044057,Geneva Area City,21823250.28999906,0.6348020476284267,0.36519795237157326,4396.694711261819,381.48537848502815,100.75258418329538,4878.932673930142,252.77769128003567,435.2072527832122,1065.7731764881858,458.18533481720476,214.87677325288087,2806.82179418708,190.25699866074527,36.514687677640424,664.0067709945521,7685.754468117222,Ashtabula,20.1
048942,Genoa Area Local,11130691.659999887,0.6825460781832535,0.31745392181674653,5227.663111384565,277.72379324060745,90.4104949988488,5595.797399624021,109.73425217630556,547.6354887704762,777.9517546555347,292.8478500084124,531.7111306085775,2602.6196428099006,303.81126611855956,0.0,572.7328046693082,8198.417042433923,Ottawa,9.96
045377,Georgetown Exempted Village,8449405.65,0.6808056658991157,0.3191943341008844,4568.62594442989,361.92710101132474,436.35850161224005,5366.911547053456,259.24680703015486,476.99324097741436,664.2546380783161,350.70665713798246,355.5180564826221,2516.265423816151,191.67715441286583,0.0,449.72139850004817,7883.1769708696065,Brown,27.59
045385,Gibsonburg Exempted Village,9471342.35,0.6702398673193352,0.32976013268066484,5267.134012339105,369.58773737427595,8.884562057757586,5645.606311771138,224.2963277133986,615.7553324944208,985.3813293611237,299.53096933182576,235.10551477257692,2777.65614552058,234.30678783758043,0.0,468.8031833875137,8423.262457291718,Sandusky,14.34
044065,Girard City School District,14985118.399998115,0.6693001431340588,0.33069985686594117,4601.353914543314,477.0091196189093,39.67221860769815,5118.0352527699215,297.7370421075719,490.3147105760342,790.0331555617117,267.9727564303526,401.6606880215044,2528.810942128911,155.75412633123125,82.00288043499822,571.093589887577,7646.846194898832,Trumbull,21.98
046342,Goshen Local,25855333.53000059,0.6497237245270301,0.3502762754729698,4583.8292811127985,479.3585302189398,306.70967356973875,5369.897484901478,265.47832127717885,454.43357876942684,620.0965214876471,936.0526201439274,268.6719909806931,2894.996164796358,122.66101124219533,6.819093416037383,471.1537783678316,8264.893649697835,Clermont,23.37
046193,Graham Local,14697158.079998009,0.6356360453599363,0.36436395464006366,3754.9797210568763,331.4182288972797,288.9430172054623,4375.340967159618,243.51036603601108,323.28667538215575,773.0031390732062,593.2911392874587,206.98293016528183,2508.065030815261,192.633751922753,0.0,484.8859484146245,6883.405997974879,Champaign,15.28
045864,Grand Valley Local,11057656.490012111,0.5988003005868096,0.40119969941319045,4143.252194766044,350.23607606024683,64.20482984993994,4557.693100676231,356.85385449396034,522.6292050051627,798.5887788672861,715.3129617251227,308.3455794453435,3053.681002192127,136.6298962282433,0.0,2342.3139907862906,7611.374102868357,Ashtabula,20.1
044073,Grandview Heights City,15768580.579999996,0.7590294909093207,0.24097050909067935,8190.208199801286,1166.4173061552415,1110.5424171151808,10467.167923071707,359.78555764350955,707.2275748123833,1137.8318650707083,19.61974536615706,854.0065450656305,3323.031335895154,730.6957267889651,0.0,2474.874145695654,13790.19925896686,Franklin,15.84
045393,Granville Exempted Village,24861815.749966085,0.6983091880567133,0.3016908119432867,5479.377161023489,584.5720282048964,313.05060197691796,6376.999791205302,176.95059488554983,507.3581708321905,764.5615580133554,535.2451112514957,508.80631537305743,2755.0578993880413,262.34498092658725,91.61680807398726,1058.1555685421263,9132.057690593345,Licking,12.9
049619,Green Local,6461512.600000978,0.6224940937202791,0.37750590627972086,5616.954482713065,460.169541498312,407.3569650809408,6484.480989292318,605.0765334769405,542.8090445140951,1224.5022450662982,802.3831170812218,373.74727061300507,3932.454777179633,200.5667242739798,0.0,351.87505307105056,10416.93576647195,Scioto,29.13
050013,Green Local,35339368.85000434,0.7158299761201825,0.2841700238798175,4854.218298692639,564.7250900993089,334.14163360971605,5753.085022401664,230.8770125692546,393.1375020576607,646.6773964813502,460.25763507578984,330.80546928480334,2283.858405957592,261.5906312459657,30.14248289993828,480.11636955483493,8036.943428359255,Summit,20.39
050559,Green Local,10106250.44999798,0.680567702535155,0.3194322974648451,5414.622806770889,392.5233181809657,88.14198389145051,5895.288108843305,491.91850844298114,502.8288395101598,704.2753443735273,548.8710194579564,252.3804370445456,2767.02144079152,352.0171734137212,0.0,12118.576288783492,8662.309549634825,Wayne,9.42
047266,Greeneview Local,11943313.34,0.6208445009280817,0.3791554990719183,4648.845973469386,232.69286556632272,217.7498421916816,5099.288681227391,276.6260010051801,635.6617150683791,956.9241670140838,654.4259759693413,263.4266320306681,3114.1829265658944,273.53263691204523,3.521322670124699,802.070020785675,8213.471607793284,Greene,18.27
045401,Greenfield Exempted Village,18559926.719998077,0.670035409493306,0.3299645905066941,5284.072586437843,401.9619469060543,44.580379055404485,5730.614912399302,180.84051885540256,863.1397039754779,796.5635389858996,456.85972555514695,203.07615011498925,2822.0896629199433,189.50359489697954,0.0,217.28547421369603,8552.704575319245,Highland,21.95
046235,Greenon Local,14808572.920000847,0.6439926251853494,0.3560073748146506,4418.414244042988,320.31067526852,162.0500933407354,4900.775012652243,218.2412591870435,550.0017610463493,716.8430618887328,593.5122038727545,311.71794673133206,2709.2112216493324,217.51904249461802,0.0,345.4991611533945,7609.986234301577,Clark,24.2
044099,Greenville City,24694823.210019395,0.7257265390239305,0.2742734609760695,5367.659292866193,307.10396319767864,214.9050523916753,5889.668308455547,132.17582604907957,794.7281842038284,494.4948215211027,300.0818330347834,277.25784454656986,2225.87934173358,163.1047889904668,20.117832438519976,1408.413146153148,8115.547650189127,Darke,15
046979,Groveport Madison Local,56273819.49000579,0.6608784876706432,0.3391215123293568,5065.359570758928,622.1146160638915,424.4490494093593,6111.923236232179,317.41985411584426,475.7068317874451,865.5686303468466,612.5013786671171,512.3782429650948,3136.2568002742146,62.24673410793363,78.71932167157298,344.32969071508893,9248.180036506394,Franklin,15.84
044107,Hamilton City,86449217.62984331,0.7151905357268865,0.28480946427311354,4882.145530962851,550.4113073699071,124.54980945005902,5557.106647782817,253.39205873198964,371.5400657680578,725.3899618129351,319.0518569685969,182.17209361713637,2212.9998765363725,89.22190543459078,83.45205343632203,672.6459690366181,7770.10652431919,Butler,27.67
